file,answer
0005_000546.wav,Angry
0005_000639.wav,Angry
0005_000403.wav,Angry
0005_000633.wav,Angry
0005_000480.wav,Angry
0005_000614.wav,Angry
0005_000588.wav,Angry
0005_000473.wav,Angry
0005_000609.wav,Angry
0005_000649.wav,Angry
0005_000674.wav,Angry
0005_000460.wav,Angry
0005_000607.wav,Angry
0005_000491.wav,Angry
0005_000575.wav,Angry
0005_000684.wav,Angry
0005_000582.wav,Angry
0005_000454.wav,Angry
0005_000696.wav,Angry
0005_000447.wav,Angry
0005_000551.wav,Angry
0005_000367.wav,Angry
0005_000505.wav,Angry
0005_000517.wav,Angry
0005_000419.wav,Angry
0005_000410.wav,Angry
0005_000393.wav,Angry
0005_000556.wav,Angry
0005_000433.wav,Angry
0005_000574.wav,Angry
0005_000418.wav,Angry
0002_000912.wav,Happy
0002_000995.wav,Happy
0002_000915.wav,Happy
0002_000950.wav,Happy
0002_001015.wav,Happy
0002_000713.wav,Happy
0002_001023.wav,Happy
0002_000965.wav,Happy
0002_000733.wav,Happy
0002_000941.wav,Happy
0002_000932.wav,Happy
0002_000982.wav,Happy
0002_001018.wav,Happy
0002_001041.wav,Happy
0002_000952.wav,Happy
0002_001048.wav,Happy
0002_000805.wav,Happy
0002_000939.wav,Happy
0002_000976.wav,Happy
0002_001032.wav,Happy
0002_000822.wav,Happy
0002_000871.wav,Happy
0002_001009.wav,Happy
0002_000896.wav,Happy
0002_001013.wav,Happy
0002_000777.wav,Happy
0002_000872.wav,Happy
0002_000922.wav,Happy
0002_000977.wav,Happy
0002_000968.wav,Happy
0002_001033.wav,Happy
0002_000789.wav,Happy
0002_000746.wav,Happy
0002_000740.wav,Happy
0002_000959.wav,Happy
0002_000765.wav,Happy
0002_000802.wav,Happy
0002_000752.wav,Happy
0002_000909.wav,Happy
0002_000723.wav,Happy
0002_000813.wav,Happy
0002_000980.wav,Happy
0002_000816.wav,Happy
0002_000985.wav,Happy
0002_000754.wav,Happy
0002_000824.wav,Happy
0002_000897.wav,Happy
0002_000988.wav,Happy
0002_001049.wav,Happy
0002_000970.wav,Happy
0002_001169.wav,Sad
0002_001371.wav,Sad
0002_001217.wav,Sad
0002_001074.wav,Sad
0002_001378.wav,Sad
0002_001125.wav,Sad
0002_001340.wav,Sad
0002_001137.wav,Sad
0002_001164.wav,Sad
0002_001145.wav,Sad
0002_001059.wav,Sad
0002_001143.wav,Sad
0002_001189.wav,Sad
0002_001235.wav,Sad
0002_001250.wav,Sad
0002_001182.wav,Sad
0002_001382.wav,Sad
0002_001144.wav,Sad
0002_001326.wav,Sad
0002_001129.wav,Sad
0002_001323.wav,Sad
0002_001318.wav,Sad
0002_001274.wav,Sad
0002_001120.wav,Sad
0002_001219.wav,Sad
0002_001155.wav,Sad
0002_001098.wav,Sad
0002_001191.wav,Sad
0002_001298.wav,Sad
0002_001200.wav,Sad
0002_001260.wav,Sad
0002_001150.wav,Sad
0002_001291.wav,Sad
0002_001400.wav,Sad
0002_001087.wav,Sad
0002_001312.wav,Sad
0002_001214.wav,Sad
0002_001240.wav,Sad
0002_001161.wav,Sad
0002_001363.wav,Sad
0002_001095.wav,Sad
0002_001159.wav,Sad
0002_001393.wav,Sad
0002_001366.wav,Sad
0002_001226.wav,Sad
0002_001281.wav,Sad
0002_001153.wav,Sad
0002_001065.wav,Sad
0002_001230.wav,Sad
0002_001247.wav,Sad
0002_000339.wav,Neutral
0002_000066.wav,Neutral
0002_000037.wav,Neutral
0002_000213.wav,Neutral
0002_000264.wav,Neutral
0002_000196.wav,Neutral
0002_000168.wav,Neutral
0002_000061.wav,Neutral
0002_000280.wav,Neutral
0002_000241.wav,Neutral
0002_000138.wav,Neutral
0002_000136.wav,Neutral
0002_000180.wav,Neutral
0002_000204.wav,Neutral
0002_000345.wav,Neutral
0002_000126.wav,Neutral
0002_000039.wav,Neutral
0002_000323.wav,Neutral
0002_000294.wav,Neutral
0002_000041.wav,Neutral
0002_000306.wav,Neutral
0002_000301.wav,Neutral
0002_000167.wav,Neutral
0002_000187.wav,Neutral
0002_000103.wav,Neutral
0002_000338.wav,Neutral
0002_000209.wav,Neutral
0002_000310.wav,Neutral
0002_000177.wav,Neutral
0002_000174.wav,Neutral
0002_000140.wav,Neutral
0002_000249.wav,Neutral
0002_000251.wav,Neutral
0002_000134.wav,Neutral
0002_000272.wav,Neutral
0002_000105.wav,Neutral
0002_000188.wav,Neutral
0002_000267.wav,Neutral
0002_000068.wav,Neutral
0002_000007.wav,Neutral
0002_000004.wav,Neutral
0002_000020.wav,Neutral
0002_000065.wav,Neutral
0002_000106.wav,Neutral
0002_000085.wav,Neutral
0002_000017.wav,Neutral
0002_000139.wav,Neutral
0002_000212.wav,Neutral
0002_000281.wav,Neutral
0002_000063.wav,Neutral
0002_000699.wav,Angry
0002_000423.wav,Angry
0002_000400.wav,Angry
0002_000450.wav,Angry
0002_000589.wav,Angry
0002_000369.wav,Angry
0002_000379.wav,Angry
0002_000578.wav,Angry
0002_000480.wav,Angry
0002_000434.wav,Angry
0002_000362.wav,Angry
0002_000537.wav,Angry
0002_000529.wav,Angry
0002_000470.wav,Angry
0002_000409.wav,Angry
0002_000691.wav,Angry
0002_000689.wav,Angry
0002_000484.wav,Angry
0002_000693.wav,Angry
0002_000386.wav,Angry
0002_000555.wav,Angry
0002_000672.wav,Angry
0002_000352.wav,Angry
0002_000675.wav,Angry
0002_000617.wav,Angry
0002_000435.wav,Angry
0002_000491.wav,Angry
0002_000533.wav,Angry
0002_000518.wav,Angry
0002_000561.wav,Angry
0002_000424.wav,Angry
0002_000356.wav,Angry
0002_000591.wav,Angry
0002_000465.wav,Angry
0002_000678.wav,Angry
0002_000373.wav,Angry
0002_000651.wav,Angry
0002_000388.wav,Angry
0002_000477.wav,Angry
0002_000523.wav,Angry
0002_000686.wav,Angry
0002_000383.wav,Angry
0002_000574.wav,Angry
0002_000552.wav,Angry
0002_000566.wav,Angry
0002_000661.wav,Angry
0002_000606.wav,Angry
0002_000611.wav,Angry
0002_000405.wav,Angry
0002_000473.wav,Angry
0010_000779.wav,Happy
0010_000809.wav,Happy
0010_001027.wav,Happy
0010_000730.wav,Happy
0010_000853.wav,Happy
0010_000869.wav,Happy
0010_000704.wav,Happy
0010_000890.wav,Happy
0010_000705.wav,Happy
0010_000873.wav,Happy
0010_001040.wav,Happy
0010_000923.wav,Happy
0010_000719.wav,Happy
0010_000970.wav,Happy
0010_000798.wav,Happy
0010_000824.wav,Happy
0010_000937.wav,Happy
0010_000926.wav,Happy
0010_000749.wav,Happy
0010_000822.wav,Happy
0010_000781.wav,Happy
0010_000962.wav,Happy
0010_001021.wav,Happy
0010_000898.wav,Happy
0010_000760.wav,Happy
0010_000885.wav,Happy
0010_000817.wav,Happy
0010_000756.wav,Happy
0010_001046.wav,Happy
0010_000820.wav,Happy
0010_000738.wav,Happy
0010_000877.wav,Happy
0010_000762.wav,Happy
0010_000921.wav,Happy
0010_000934.wav,Happy
0010_000989.wav,Happy
0010_000788.wav,Happy
0010_000953.wav,Happy
0010_000727.wav,Happy
0010_000958.wav,Happy
0010_000743.wav,Happy
0010_000904.wav,Happy
0010_000875.wav,Happy
0010_000723.wav,Happy
0010_001048.wav,Happy
0010_000883.wav,Happy
0010_000726.wav,Happy
0010_000830.wav,Happy
0010_000928.wav,Happy
0010_000857.wav,Happy
0010_001280.wav,Sad
0010_001130.wav,Sad
0010_001314.wav,Sad
0010_001268.wav,Sad
0010_001293.wav,Sad
0010_001160.wav,Sad
0010_001188.wav,Sad
0010_001225.wav,Sad
0010_001320.wav,Sad
0010_001350.wav,Sad
0010_001228.wav,Sad
0010_001111.wav,Sad
0010_001056.wav,Sad
0010_001246.wav,Sad
0010_001311.wav,Sad
0010_001193.wav,Sad
0010_001255.wav,Sad
0010_001309.wav,Sad
0010_001269.wav,Sad
0010_001112.wav,Sad
0010_001374.wav,Sad
0010_001068.wav,Sad
0010_001208.wav,Sad
0010_001097.wav,Sad
0010_001187.wav,Sad
0010_001248.wav,Sad
0010_001220.wav,Sad
0010_001076.wav,Sad
0010_001184.wav,Sad
0010_001244.wav,Sad
0010_001157.wav,Sad
0010_001386.wav,Sad
0010_001194.wav,Sad
0010_001055.wav,Sad
0010_001349.wav,Sad
0010_001116.wav,Sad
0010_001153.wav,Sad
0010_001247.wav,Sad
0010_001356.wav,Sad
0010_001388.wav,Sad
0010_001114.wav,Sad
0010_001172.wav,Sad
0010_001177.wav,Sad
0010_001272.wav,Sad
0010_001176.wav,Sad
0010_001213.wav,Sad
0010_001105.wav,Sad
0010_001325.wav,Sad
0010_001075.wav,Sad
0010_001214.wav,Sad
0010_000153.wav,Neutral
0010_000084.wav,Neutral
0010_000198.wav,Neutral
0010_000279.wav,Neutral
0010_000027.wav,Neutral
0010_000156.wav,Neutral
0010_000062.wav,Neutral
0010_000079.wav,Neutral
0010_000165.wav,Neutral
0010_000138.wav,Neutral
0010_000034.wav,Neutral
0010_000105.wav,Neutral
0010_000336.wav,Neutral
0010_000196.wav,Neutral
0010_000342.wav,Neutral
0010_000064.wav,Neutral
0010_000284.wav,Neutral
0010_000344.wav,Neutral
0010_000339.wav,Neutral
0010_000255.wav,Neutral
0010_000152.wav,Neutral
0010_000271.wav,Neutral
0010_000091.wav,Neutral
0010_000275.wav,Neutral
0010_000137.wav,Neutral
0010_000106.wav,Neutral
0010_000281.wav,Neutral
0010_000269.wav,Neutral
0010_000160.wav,Neutral
0010_000145.wav,Neutral
0010_000313.wav,Neutral
0010_000039.wav,Neutral
0010_000235.wav,Neutral
0010_000220.wav,Neutral
0010_000049.wav,Neutral
0010_000240.wav,Neutral
0010_000184.wav,Neutral
0010_000131.wav,Neutral
0010_000044.wav,Neutral
0010_000176.wav,Neutral
0010_000309.wav,Neutral
0010_000070.wav,Neutral
0010_000067.wav,Neutral
0010_000341.wav,Neutral
0010_000226.wav,Neutral
0010_000231.wav,Neutral
0010_000166.wav,Neutral
0010_000252.wav,Neutral
0010_000239.wav,Neutral
0010_000199.wav,Neutral
0010_000443.wav,Angry
0010_000577.wav,Angry
0010_000428.wav,Angry
0010_000412.wav,Angry
0010_000524.wav,Angry
0010_000531.wav,Angry
0010_000645.wav,Angry
0010_000676.wav,Angry
0010_000627.wav,Angry
0010_000610.wav,Angry
0010_000483.wav,Angry
0010_000690.wav,Angry
0010_000378.wav,Angry
0010_000441.wav,Angry
0010_000485.wav,Angry
0010_000396.wav,Angry
0010_000626.wav,Angry
0010_000621.wav,Angry
0010_000669.wav,Angry
0010_000611.wav,Angry
0010_000433.wav,Angry
0010_000560.wav,Angry
0010_000668.wav,Angry
0010_000569.wav,Angry
0010_000674.wav,Angry
0010_000415.wav,Angry
0010_000641.wav,Angry
0010_000372.wav,Angry
0010_000548.wav,Angry
0010_000632.wav,Angry
0010_000437.wav,Angry
0010_000631.wav,Angry
0010_000671.wav,Angry
0010_000563.wav,Angry
0010_000583.wav,Angry
0010_000518.wav,Angry
0010_000651.wav,Angry
0010_000457.wav,Angry
0010_000652.wav,Angry
0010_000614.wav,Angry
0010_000646.wav,Angry
0010_000464.wav,Angry
0010_000379.wav,Angry
0010_000507.wav,Angry
0010_000551.wav,Angry
0010_000606.wav,Angry
0010_000397.wav,Angry
0010_000498.wav,Angry
0010_000500.wav,Angry
0010_000537.wav,Angry
0007_000922.wav,Happy
0007_000924.wav,Happy
0007_000864.wav,Happy
0007_000829.wav,Happy
0007_000991.wav,Happy
0007_000870.wav,Happy
0007_000960.wav,Happy
0007_000937.wav,Happy
0007_001047.wav,Happy
0007_000833.wav,Happy
0007_000766.wav,Happy
0007_000743.wav,Happy
0007_000961.wav,Happy
0007_000918.wav,Happy
0007_000945.wav,Happy
0007_000847.wav,Happy
0007_000758.wav,Happy
0007_000877.wav,Happy
0007_000980.wav,Happy
0007_000969.wav,Happy
0007_000746.wav,Happy
0007_001027.wav,Happy
0007_000895.wav,Happy
0007_000959.wav,Happy
0007_000713.wav,Happy
0007_000915.wav,Happy
0007_000857.wav,Happy
0007_000944.wav,Happy
0007_000867.wav,Happy
0007_000785.wav,Happy
0007_000774.wav,Happy
0007_000780.wav,Happy
0007_000823.wav,Happy
0007_000962.wav,Happy
0007_000830.wav,Happy
0007_001039.wav,Happy
0007_000850.wav,Happy
0007_001021.wav,Happy
0007_001006.wav,Happy
0007_000796.wav,Happy
0007_001041.wav,Happy
0007_000787.wav,Happy
0007_000958.wav,Happy
0007_000733.wav,Happy
0007_000843.wav,Happy
0007_001023.wav,Happy
0007_000721.wav,Happy
0007_001002.wav,Happy
0007_000990.wav,Happy
0007_000776.wav,Happy
0007_001359.wav,Sad
0007_001265.wav,Sad
0007_001092.wav,Sad
0007_001091.wav,Sad
0007_001068.wav,Sad
0007_001233.wav,Sad
0007_001351.wav,Sad
0007_001177.wav,Sad
0007_001237.wav,Sad
0007_001153.wav,Sad
0007_001067.wav,Sad
0007_001110.wav,Sad
0007_001218.wav,Sad
0007_001343.wav,Sad
0007_001206.wav,Sad
0007_001121.wav,Sad
0007_001273.wav,Sad
0007_001255.wav,Sad
0007_001132.wav,Sad
0007_001156.wav,Sad
0007_001318.wav,Sad
0007_001223.wav,Sad
0007_001172.wav,Sad
0007_001322.wav,Sad
0007_001102.wav,Sad
0007_001316.wav,Sad
0007_001281.wav,Sad
0007_001093.wav,Sad
0007_001303.wav,Sad
0007_001377.wav,Sad
0007_001186.wav,Sad
0007_001118.wav,Sad
0007_001229.wav,Sad
0007_001197.wav,Sad
0007_001362.wav,Sad
0007_001163.wav,Sad
0007_001140.wav,Sad
0007_001317.wav,Sad
0007_001060.wav,Sad
0007_001087.wav,Sad
0007_001285.wav,Sad
0007_001226.wav,Sad
0007_001312.wav,Sad
0007_001386.wav,Sad
0007_001334.wav,Sad
0007_001367.wav,Sad
0007_001325.wav,Sad
0007_001079.wav,Sad
0007_001363.wav,Sad
0007_001338.wav,Sad
0007_000343.wav,Neutral
0007_000025.wav,Neutral
0007_000302.wav,Neutral
0007_000147.wav,Neutral
0007_000213.wav,Neutral
0007_000183.wav,Neutral
0007_000248.wav,Neutral
0007_000233.wav,Neutral
0007_000186.wav,Neutral
0007_000309.wav,Neutral
0007_000047.wav,Neutral
0007_000059.wav,Neutral
0007_000097.wav,Neutral
0007_000320.wav,Neutral
0007_000245.wav,Neutral
0007_000264.wav,Neutral
0007_000205.wav,Neutral
0007_000085.wav,Neutral
0007_000078.wav,Neutral
0007_000221.wav,Neutral
0007_000314.wav,Neutral
0007_000307.wav,Neutral
0007_000168.wav,Neutral
0007_000334.wav,Neutral
0007_000043.wav,Neutral
0007_000157.wav,Neutral
0007_000238.wav,Neutral
0007_000263.wav,Neutral
0007_000010.wav,Neutral
0007_000037.wav,Neutral
0007_000169.wav,Neutral
0007_000270.wav,Neutral
0007_000024.wav,Neutral
0007_000246.wav,Neutral
0007_000195.wav,Neutral
0007_000019.wav,Neutral
0007_000165.wav,Neutral
0007_000115.wav,Neutral
0007_000273.wav,Neutral
0007_000271.wav,Neutral
0007_000028.wav,Neutral
0007_000282.wav,Neutral
0007_000046.wav,Neutral
0007_000296.wav,Neutral
0007_000066.wav,Neutral
0007_000161.wav,Neutral
0007_000166.wav,Neutral
0007_000206.wav,Neutral
0007_000247.wav,Neutral
0007_000099.wav,Neutral
0007_000557.wav,Angry
0007_000383.wav,Angry
0007_000436.wav,Angry
0007_000690.wav,Angry
0007_000493.wav,Angry
0007_000670.wav,Angry
0007_000447.wav,Angry
0007_000426.wav,Angry
0007_000691.wav,Angry
0007_000444.wav,Angry
0007_000491.wav,Angry
0007_000650.wav,Angry
0007_000608.wav,Angry
0007_000364.wav,Angry
0007_000361.wav,Angry
0007_000591.wav,Angry
0007_000560.wav,Angry
0007_000521.wav,Angry
0007_000471.wav,Angry
0007_000656.wav,Angry
0007_000677.wav,Angry
0007_000680.wav,Angry
0007_000660.wav,Angry
0007_000358.wav,Angry
0007_000527.wav,Angry
0007_000695.wav,Angry
0007_000669.wav,Angry
0007_000480.wav,Angry
0007_000390.wav,Angry
0007_000592.wav,Angry
0007_000551.wav,Angry
0007_000354.wav,Angry
0007_000622.wav,Angry
0007_000473.wav,Angry
0007_000567.wav,Angry
0007_000597.wav,Angry
0007_000663.wav,Angry
0007_000605.wav,Angry
0007_000673.wav,Angry
0007_000613.wav,Angry
0007_000437.wav,Angry
0007_000404.wav,Angry
0007_000488.wav,Angry
0007_000566.wav,Angry
0007_000413.wav,Angry
0007_000513.wav,Angry
0007_000397.wav,Angry
0007_000428.wav,Angry
0007_000425.wav,Angry
0007_000375.wav,Angry
0009_000917.wav,Happy
0009_000730.wav,Happy
0009_000907.wav,Happy
0009_000912.wav,Happy
0009_001016.wav,Happy
0009_000940.wav,Happy
0009_000835.wav,Happy
0009_000759.wav,Happy
0009_001010.wav,Happy
0009_001039.wav,Happy
0009_000737.wav,Happy
0009_000986.wav,Happy
0009_000763.wav,Happy
0009_001045.wav,Happy
0009_000777.wav,Happy
0009_000845.wav,Happy
0009_000764.wav,Happy
0009_000859.wav,Happy
0009_000948.wav,Happy
0009_001038.wav,Happy
0009_000813.wav,Happy
0009_000975.wav,Happy
0009_000857.wav,Happy
0009_001019.wav,Happy
0009_000750.wav,Happy
0009_000794.wav,Happy
0009_000924.wav,Happy
0009_000729.wav,Happy
0009_000888.wav,Happy
0009_000861.wav,Happy
0009_000962.wav,Happy
0009_000932.wav,Happy
0009_000892.wav,Happy
0009_001013.wav,Happy
0009_000898.wav,Happy
0009_000980.wav,Happy
0009_000957.wav,Happy
0009_000965.wav,Happy
0009_000840.wav,Happy
0009_000856.wav,Happy
0009_000800.wav,Happy
0009_000865.wav,Happy
0009_000914.wav,Happy
0009_000987.wav,Happy
0009_000996.wav,Happy
0009_000708.wav,Happy
0009_001041.wav,Happy
0009_000748.wav,Happy
0009_000876.wav,Happy
0009_001007.wav,Happy
0009_001313.wav,Sad
0009_001199.wav,Sad
0009_001377.wav,Sad
0009_001272.wav,Sad
0009_001249.wav,Sad
0009_001320.wav,Sad
0009_001267.wav,Sad
0009_001230.wav,Sad
0009_001359.wav,Sad
0009_001341.wav,Sad
0009_001329.wav,Sad
0009_001129.wav,Sad
0009_001279.wav,Sad
0009_001142.wav,Sad
0009_001379.wav,Sad
0009_001315.wav,Sad
0009_001141.wav,Sad
0009_001285.wav,Sad
0009_001202.wav,Sad
0009_001161.wav,Sad
0009_001075.wav,Sad
0009_001318.wav,Sad
0009_001216.wav,Sad
0009_001282.wav,Sad
0009_001167.wav,Sad
0009_001197.wav,Sad
0009_001180.wav,Sad
0009_001363.wav,Sad
0009_001362.wav,Sad
0009_001354.wav,Sad
0009_001062.wav,Sad
0009_001176.wav,Sad
0009_001121.wav,Sad
0009_001391.wav,Sad
0009_001322.wav,Sad
0009_001298.wav,Sad
0009_001127.wav,Sad
0009_001349.wav,Sad
0009_001292.wav,Sad
0009_001295.wav,Sad
0009_001368.wav,Sad
0009_001130.wav,Sad
0009_001102.wav,Sad
0009_001173.wav,Sad
0009_001145.wav,Sad
0009_001153.wav,Sad
0009_001070.wav,Sad
0009_001068.wav,Sad
0009_001240.wav,Sad
0009_001183.wav,Sad
0009_000304.wav,Neutral
0009_000031.wav,Neutral
0009_000085.wav,Neutral
0009_000187.wav,Neutral
0009_000333.wav,Neutral
0009_000234.wav,Neutral
0009_000330.wav,Neutral
0009_000089.wav,Neutral
0009_000072.wav,Neutral
0009_000237.wav,Neutral
0009_000038.wav,Neutral
0009_000290.wav,Neutral
0009_000081.wav,Neutral
0009_000176.wav,Neutral
0009_000055.wav,Neutral
0009_000311.wav,Neutral
0009_000053.wav,Neutral
0009_000110.wav,Neutral
0009_000003.wav,Neutral
0009_000104.wav,Neutral
0009_000252.wav,Neutral
0009_000289.wav,Neutral
0009_000150.wav,Neutral
0009_000295.wav,Neutral
0009_000037.wav,Neutral
0009_000177.wav,Neutral
0009_000196.wav,Neutral
0009_000130.wav,Neutral
0009_000318.wav,Neutral
0009_000159.wav,Neutral
0009_000205.wav,Neutral
0009_000335.wav,Neutral
0009_000046.wav,Neutral
0009_000144.wav,Neutral
0009_000315.wav,Neutral
0009_000282.wav,Neutral
0009_000034.wav,Neutral
0009_000280.wav,Neutral
0009_000225.wav,Neutral
0009_000114.wav,Neutral
0009_000348.wav,Neutral
0009_000343.wav,Neutral
0009_000314.wav,Neutral
0009_000145.wav,Neutral
0009_000101.wav,Neutral
0009_000192.wav,Neutral
0009_000251.wav,Neutral
0009_000350.wav,Neutral
0009_000012.wav,Neutral
0009_000058.wav,Neutral
0009_000553.wav,Angry
0009_000364.wav,Angry
0009_000386.wav,Angry
0009_000385.wav,Angry
0009_000610.wav,Angry
0009_000608.wav,Angry
0009_000667.wav,Angry
0009_000434.wav,Angry
0009_000480.wav,Angry
0009_000505.wav,Angry
0009_000644.wav,Angry
0009_000400.wav,Angry
0009_000367.wav,Angry
0009_000536.wav,Angry
0009_000666.wav,Angry
0009_000527.wav,Angry
0009_000430.wav,Angry
0009_000689.wav,Angry
0009_000362.wav,Angry
0009_000698.wav,Angry
0009_000624.wav,Angry
0009_000562.wav,Angry
0009_000605.wav,Angry
0009_000672.wav,Angry
0009_000595.wav,Angry
0009_000506.wav,Angry
0009_000444.wav,Angry
0009_000398.wav,Angry
0009_000643.wav,Angry
0009_000658.wav,Angry
0009_000495.wav,Angry
0009_000496.wav,Angry
0009_000550.wav,Angry
0009_000629.wav,Angry
0009_000456.wav,Angry
0009_000693.wav,Angry
0009_000452.wav,Angry
0009_000511.wav,Angry
0009_000424.wav,Angry
0009_000669.wav,Angry
0009_000373.wav,Angry
0009_000558.wav,Angry
0009_000688.wav,Angry
0009_000516.wav,Angry
0009_000380.wav,Angry
0009_000409.wav,Angry
0009_000438.wav,Angry
0009_000401.wav,Angry
0009_000671.wav,Angry
0009_000584.wav,Angry
0008_000917.wav,Happy
0008_000859.wav,Happy
0008_000968.wav,Happy
0008_000869.wav,Happy
0008_001004.wav,Happy
0008_000713.wav,Happy
0008_000797.wav,Happy
0008_000845.wav,Happy
0008_000719.wav,Happy
0008_000966.wav,Happy
0008_000965.wav,Happy
0008_000929.wav,Happy
0008_000942.wav,Happy
0008_000982.wav,Happy
0008_001014.wav,Happy
0008_000721.wav,Happy
0008_000729.wav,Happy
0008_001033.wav,Happy
0008_000781.wav,Happy
0008_000992.wav,Happy
0008_000958.wav,Happy
0008_000977.wav,Happy
0008_001043.wav,Happy
0008_000861.wav,Happy
0008_000895.wav,Happy
0008_000709.wav,Happy
0008_000790.wav,Happy
0008_001002.wav,Happy
0008_000806.wav,Happy
0008_000937.wav,Happy
0008_001019.wav,Happy
0008_000863.wav,Happy
0008_000920.wav,Happy
0008_000960.wav,Happy
0008_000775.wav,Happy
0008_000949.wav,Happy
0008_000995.wav,Happy
0008_001036.wav,Happy
0008_000821.wav,Happy
0008_000909.wav,Happy
0008_000743.wav,Happy
0008_000976.wav,Happy
0008_001025.wav,Happy
0008_000890.wav,Happy
0008_000867.wav,Happy
0008_000784.wav,Happy
0008_000990.wav,Happy
0008_000819.wav,Happy
0008_000877.wav,Happy
0008_000809.wav,Happy
0008_001268.wav,Sad
0008_001054.wav,Sad
0008_001081.wav,Sad
0008_001353.wav,Sad
0008_001356.wav,Sad
0008_001393.wav,Sad
